Project        ImType Object           ExpTime Filter  LST      UTDate     UTC        JD           Filename               [Logged@UT]
OSU-03A-0001   OBJECT OB140962            50.0 H       16:52:15 2014-06-10 04:21:40.4 2456818.6817 ir140609.0134          [04:22:48.1
OSU-03A-0001   OBJECT OB140962            50.0 H       16:53:23 2014-06-10 04:22:47.8 2456818.6825 ir140609.0135          [04:23:54.1
OSU-03A-0001   OBJECT OB140962            50.0 H       16:54:29 2014-06-10 04:23:53.9 2456818.6833 ir140609.0136          [04:25:01.3
OSU-03A-0001   OBJECT OB140962            50.0 H       16:55:35 2014-06-10 04:24:59.8 2456818.6840 ir140609.0137          [04:26:06.1
OSU-03A-0001   OBJECT OB140962           300.0 I       16:51:11 2014-06-10 04:20:37.2 2456818.6810 ccd140609.0047         [04:26:22.0
OSU-03A-0001   OBJECT OB140962            50.0 H       16:57:01 2014-06-10 04:26:25.7 2456818.6850 ir140609.0138          [04:27:31.9
OSU-03A-0001   OBJECT OB140962            50.0 H       16:58:07 2014-06-10 04:27:31.4 2456818.6858 ir140609.0139          [04:28:39.5
OSU-03A-0001   OBJECT OB140962            50.0 H       16:59:13 2014-06-10 04:28:37.4 2456818.6865 ir140609.0140          [04:29:43.7
OSU-03A-0001   OBJECT OB140962            50.0 H       17:00:19 2014-06-10 04:29:43.5 2456818.6873 ir140609.0141          [04:30:50.7
OSU-03A-0001   OBJECT OB140962            50.0 H       17:01:25 2014-06-10 04:30:49.3 2456818.6881 ir140609.0142          [04:31:55.6
OSU-03A-0001   OBJECT OB140962           300.0 I       16:57:04 2014-06-10 04:26:28.2 2456818.6850 ccd140609.0048         [04:32:12.9
OSU-03A-0001   OBJECT OB140962            50.0 H       17:02:53 2014-06-10 04:32:16.5 2456818.6891 ir140609.0143          [04:33:23.0
OSU-03A-0001   OBJECT OB140962            50.0 H       17:03:59 2014-06-10 04:33:22.1 2456818.6898 ir140609.0144          [04:34:29.5
OSU-03A-0001   OBJECT OB140962            50.0 H       17:05:05 2014-06-10 04:34:28.2 2456818.6906 ir140609.0145          [04:35:34.5
OSU-03A-0001   OBJECT OB140962            50.0 H       17:06:11 2014-06-10 04:35:34.3 2456818.6914 ir140609.0146          [04:36:42.1
OSU-03A-0001   OBJECT OB140962            50.0 H       17:07:17 2014-06-10 04:36:40.0 2456818.6921 ir140609.0147          [04:37:46.3
OSU-03A-0001   OBJECT OB140962           300.0 I       17:02:55 2014-06-10 04:32:19.1 2456818.6891 ccd140609.0049         [04:38:04.5
OSU-03A-0001   OBJECT OB140962            50.0 H       17:08:45 2014-06-10 04:38:07.7 2456818.6931 ir140609.0148          [04:39:14.1
OSU-03A-0001   OBJECT OB140962            50.0 H       17:09:51 2014-06-10 04:39:13.6 2456818.6939 ir140609.0149          [04:40:20.8
OSU-03A-0001   OBJECT OB140962            50.0 H       17:10:57 2014-06-10 04:40:19.7 2456818.6947 ir140609.0150          [04:41:26.0
OSU-03A-0001   OBJECT OB140962            50.0 H       17:12:03 2014-06-10 04:41:25.7 2456818.6954 ir140609.0151          [04:42:34.1
OSU-03A-0001   OBJECT OB140962            50.0 H       17:13:09 2014-06-10 04:42:31.5 2456818.6962 ir140609.0152          [04:43:37.8
OSU-03A-0001   OBJECT OB140962           300.0 I       17:08:48 2014-06-10 04:38:10.4 2456818.6932 ccd140609.0050         [04:43:55.1
OSU-03A-0001   OBJECT OB140962            50.0 H       17:14:37 2014-06-10 04:43:59.3 2456818.6972 ir140609.0153          [04:45:05.6
OSU-03A-0001   OBJECT OB140962            50.0 H       17:15:44 2014-06-10 04:45:05.3 2456818.6980 ir140609.0154          [04:46:13.6
OSU-03A-0001   OBJECT OB140962            50.0 H       17:16:51 2014-06-10 04:46:12.6 2456818.6987 ir140609.0155          [04:47:18.9
OSU-03A-0001   OBJECT OB140962            50.0 H       17:17:58 2014-06-10 04:47:18.8 2456818.6995 ir140609.0156          [04:48:26.3
OSU-03A-0001   OBJECT OB140962            50.0 H       17:19:04 2014-06-10 04:48:24.7 2456818.7003 ir140609.0157          [04:49:31.0
OSU-03A-0001   OBJECT OB140962           300.0 I       17:14:40 2014-06-10 04:44:01.8 2456818.6972 ccd140609.0051         [04:49:46.5
OSU-03A-0001   OBJECT OB140962            50.0 H       17:20:30 2014-06-10 04:49:50.2 2456818.7013 ir140609.0158          [04:50:56.5
OSU-03A-0001   OBJECT OB140962            50.0 H       17:21:36 2014-06-10 04:50:56.1 2456818.7020 ir140609.0159          [04:52:03.5
OSU-03A-0001   OBJECT OB140962            50.0 H       17:22:42 2014-06-10 04:52:02.3 2456818.7028 ir140609.0160          [04:53:08.6
OSU-03A-0001   OBJECT OB140962            50.0 H       17:23:48 2014-06-10 04:53:08.5 2456818.7036 ir140609.0161          [04:54:15.8
OSU-03A-0001   OBJECT OB140962            50.0 H       17:24:54 2014-06-10 04:54:14.5 2456818.7043 ir140609.0162          [04:55:20.8
OSU-03A-0001   OBJECT OB140962           300.0 I       17:20:32 2014-06-10 04:49:52.8 2456818.7013 ccd140609.0052         [04:55:37.3
OSU-03A-0001   OBJECT OB140962            50.0 H       17:26:21 2014-06-10 04:55:41.2 2456818.7053 ir140609.0163          [04:56:47.5
OSU-03A-0001   OBJECT OB140962            50.0 H       17:27:28 2014-06-10 04:56:47.7 2456818.7061 ir140609.0164          [04:57:55.2
OSU-03A-0001   OBJECT OB140962            50.0 H       17:28:34 2014-06-10 04:57:53.9 2456818.7069 ir140609.0165          [04:59:00.2
OSU-03A-0001   OBJECT OB140962            50.0 H       17:29:41 2014-06-10 04:59:00.1 2456818.7076 ir140609.0166          [05:00:07.9
OSU-03A-0001   OBJECT OB140962            50.0 H       17:30:47 2014-06-10 05:00:05.9 2456818.7084 ir140609.0167          [05:01:12.1
OSU-03A-0001   OBJECT OB140962           300.0 I       17:26:24 2014-06-10 04:55:43.9 2456818.7054 ccd140609.0053         [05:01:28.5
OSU-03A-0001   OBJECT OB140962            50.0 H       17:32:17 2014-06-10 05:01:35.4 2456818.7094 ir140609.0168          [05:02:41.7
OSU-03A-0001   OBJECT OB140962            50.0 H       17:33:22 2014-06-10 05:02:41.3 2456818.7102 ir140609.0169          [05:03:48.5
OSU-03A-0001   OBJECT OB140962            50.0 H       17:34:29 2014-06-10 05:03:47.3 2456818.7110 ir140609.0170          [05:04:53.7
OSU-03A-0001   OBJECT OB140962            50.0 H       17:35:35 2014-06-10 05:04:53.4 2456818.7117 ir140609.0171          [05:06:02.8
OSU-03A-0001   OBJECT OB140962            50.0 H       17:36:41 2014-06-10 05:05:59.2 2456818.7125 ir140609.0172          [05:07:05.3
OSU-03A-0001   OBJECT OB140962           300.0 V       17:32:19 2014-06-10 05:01:37.9 2456818.7095 ccd140609.0054         [05:07:22.7
GSU-03A-0006   OBJECT j1644+2619          35.0 J       17:40:01 2014-06-10 05:09:18.7 2456818.7148 ir140609.0173          [05:10:10.0
GSU-03A-0006   OBJECT j1644+2619          35.0 J       17:40:52 2014-06-10 05:10:09.6 2456818.7154 ir140609.0174          [05:11:02.0
GSU-03A-0006   OBJECT j1644+2619          35.0 J       17:41:44 2014-06-10 05:11:01.0 2456818.7160 ir140609.0175          [05:12:35.5
GSU-03A-0006   OBJECT j1644+2619          35.0 J       17:42:35 2014-06-10 05:11:52.4 2456818.7166 ir140609.0176          [05:12:44.8
GSU-03A-0006   OBJECT j1644+2619         180.0 R       17:40:04 2014-06-10 05:09:21.3 2456818.7148 ccd140609.0055         [05:13:05.2
YALE-03A-0001  OBJECT 4U1543-47           30.1 J       17:47:19 2014-06-10 05:16:35.8 2456818.7199 ir140609.0177          [05:17:23.6
YALE-03A-0001  OBJECT 4U1543-47           30.1 J       17:48:06 2014-06-10 05:17:22.1 2456818.7204 ir140609.0178          [05:18:08.4
YALE-03A-0001  OBJECT 4U1543-47           30.1 J       17:48:52 2014-06-10 05:18:08.4 2456818.7209 ir140609.0179          [05:18:56.1
YALE-03A-0001  OBJECT 4U1543-47           30.0 J       17:49:38 2014-06-10 05:18:54.6 2456818.7215 ir140609.0180          [05:19:40.9
YALE-03A-0001  OBJECT 4U1543-47          180.0 V       17:47:22 2014-06-10 05:16:38.5 2456818.7199 ccd140609.0056         [05:20:23.1
YALE-03A-0001  OBJECT 4U1543-47           30.0 J       17:50:25 2014-06-10 05:19:40.6 2456818.7220 ir140609.0181          [05:20:27.0
YALE-03A-0001  OBJECT 4U1543-47           30.0 H       17:51:18 2014-06-10 05:20:34.1 2456818.7226 ir140609.0182          [05:21:21.3
YALE-03A-0001  OBJECT 4U1543-47           30.1 H       17:52:04 2014-06-10 05:21:19.9 2456818.7231 ir140609.0183          [05:22:06.2
YALE-03A-0001  OBJECT 4U1543-47           30.0 H       17:52:51 2014-06-10 05:22:06.2 2456818.7237 ir140609.0184          [05:22:53.6
YALE-03A-0001  OBJECT 4U1543-47           30.0 H       17:53:37 2014-06-10 05:22:52.4 2456818.7242 ir140609.0185          [05:23:38.9
YALE-03A-0001  OBJECT 4U1543-47          180.0 I       17:51:21 2014-06-10 05:20:36.5 2456818.7226 ccd140609.0057         [05:24:21.1
YALE-03A-0001  OBJECT 4U1543-47           30.0 H       17:54:23 2014-06-10 05:23:38.5 2456818.7248 ir140609.0186          [05:24:24.9
SUNY-04A-0011  OBJECT Sz 102              35.0 J       17:56:22 2014-06-10 05:25:36.6 2456818.7261 ir140609.0187          [05:26:28.9
SUNY-04A-0011  OBJECT Sz 102              35.0 J       17:57:13 2014-06-10 05:26:27.5 2456818.7267 ir140609.0188          [05:27:18.8
SUNY-04A-0011  OBJECT Sz 102              35.0 J       17:58:04 2014-06-10 05:27:18.7 2456818.7273 ir140609.0189          [05:28:11.0
SUNY-04A-0011  OBJECT Sz 102             124.0 I       17:56:24 2014-06-10 05:25:39.2 2456818.7261 ccd140609.0058         [05:28:26.9
SUNY-04A-0011  OBJECT Sz 102              35.0 H       17:59:20 2014-06-10 05:28:34.3 2456818.7282 ir140609.0190          [05:29:26.7
SUNY-04A-0011  OBJECT Sz 102              35.0 H       18:00:11 2014-06-10 05:29:25.2 2456818.7288 ir140609.0191          [05:30:16.3
SUNY-04A-0011  OBJECT Sz 102              35.0 H       18:01:03 2014-06-10 05:30:17.0 2456818.7294 ir140609.0192          [05:31:09.2
SUNY-04A-0011  OBJECT Sz 102             124.0 B       17:59:23 2014-06-10 05:28:36.9 2456818.7282 ccd140609.0059         [05:32:07.8
SUNY-04A-0011  OBJECT Sz 102              35.0 K       18:02:17 2014-06-10 05:31:31.0 2456818.7302 ir140609.0193          [05:32:23.6
SUNY-04A-0011  OBJECT Sz 102              35.0 K       18:03:08 2014-06-10 05:32:22.2 2456818.7308 ir140609.0194          [05:33:13.5
SUNY-04A-0011  OBJECT Sz 102              35.0 K       18:03:59 2014-06-10 05:33:13.2 2456818.7314 ir140609.0195          [05:34:05.5
SUNY-04A-0011  OBJECT Sz 102             124.0 V       18:02:20 2014-06-10 05:31:33.5 2456818.7303 ccd140609.0060         [05:35:04.4
SUNY-04A-0011  OBJECT Sz 102              35.0 K       18:05:13 2014-06-10 05:34:26.8 2456818.7322 ir140609.0196          [05:35:19.6
SUNY-04A-0011  OBJECT Sz 102              35.0 K       18:06:04 2014-06-10 05:35:17.6 2456818.7328 ir140609.0197          [05:36:08.9
SUNY-04A-0011  OBJECT Sz 102              35.0 K       18:06:55 2014-06-10 05:36:08.7 2456818.7334 ir140609.0198          [05:37:01.1
SUNY-04A-0011  OBJECT Sz 102             124.0 R       18:05:16 2014-06-10 05:34:29.3 2456818.7323 ccd140609.0061         [05:37:17.1
CHILE-13B-0039 OBJECT OY Ara             160.0 V       18:10:03 2014-06-10 05:39:16.1 2456818.7356 ccd140609.0062         [05:42:40.7
CHILE-13B-0039 OBJECT OY Ara              80.0 V       18:13:35 2014-06-10 05:42:46.9 2456818.7380 ccd140609.0063         [05:44:50.7
SUNY-04A-0011  OBJECT V1280 Sco           10.0 J       18:17:08 2014-06-10 05:46:19.1 2456818.7405 ir140609.0199          [05:46:46.4
SUNY-04A-0011  OBJECT V1280 Sco           10.0 J       18:17:34 2014-06-10 05:46:44.9 2456818.7408 ir140609.0200          [05:47:11.0
SUNY-04A-0011  OBJECT V1280 Sco           10.0 I       18:17:10 2014-06-10 05:46:21.7 2456818.7405 ccd140609.0064         [05:47:16.4
SUNY-04A-0011  OBJECT V1280 Sco           10.0 J       18:17:59 2014-06-10 05:47:10.9 2456818.7411 ir140609.0201          [05:47:37.1
SUNY-04A-0011  OBJECT V1280 Sco           10.1 H       18:18:32 2014-06-10 05:47:43.7 2456818.7415 ir140609.0202          [05:48:11.8
SUNY-04A-0011  OBJECT V1280 Sco           10.0 H       18:18:59 2014-06-10 05:48:09.8 2456818.7418 ir140609.0203          [05:48:35.9
SUNY-04A-0011  OBJECT V1280 Sco           20.0 B       18:18:35 2014-06-10 05:47:46.3 2456818.7415 ccd140609.0065         [05:48:51.0
SUNY-04A-0011  OBJECT V1280 Sco           10.0 H       18:19:25 2014-06-10 05:48:35.7 2456818.7421 ir140609.0204          [05:49:02.0
SUNY-04A-0011  OBJECT V1280 Sco           10.0 K       18:19:57 2014-06-10 05:49:07.8 2456818.7424 ir140609.0205          [05:49:35.2
SUNY-04A-0011  OBJECT V1280 Sco           10.1 K       18:20:23 2014-06-10 05:49:33.7 2456818.7428 ir140609.0206          [05:50:00.0
SUNY-04A-0011  OBJECT V1280 Sco           10.0 V       18:19:59 2014-06-10 05:49:10.3 2456818.7425 ccd140609.0066         [05:50:04.8
SUNY-04A-0011  OBJECT V1280 Sco           10.1 K       18:20:49 2014-06-10 05:49:59.9 2456818.7431 ir140609.0207          [05:50:26.4
SUNY-04A-0011  OBJECT V1280 Sco           10.1 K       18:21:20 2014-06-10 05:50:31.1 2456818.7434 ir140609.0208          [05:50:58.5
SUNY-04A-0011  OBJECT V1280 Sco           10.1 K       18:21:46 2014-06-10 05:50:56.9 2456818.7437 ir140609.0209          [05:52:15.9
OSU-03A-0001   OBJECT OB140670            50.0 H       18:41:39 2014-06-10 06:10:46.3 2456818.7575 ir140609.0210          [06:11:54.4
OSU-03A-0001   OBJECT OB140670            50.0 H       18:42:45 2014-06-10 06:11:52.3 2456818.7582 ir140609.0211          [06:12:58.5
OSU-03A-0001   OBJECT OB140670            50.0 H       18:43:51 2014-06-10 06:12:58.1 2456818.7590 ir140609.0212          [06:14:05.4
OSU-03A-0001   OBJECT OB140670            50.0 H       18:44:57 2014-06-10 06:14:04.0 2456818.7598 ir140609.0213          [06:15:10.4
OSU-03A-0001   OBJECT OB140670            50.0 H       18:46:03 2014-06-10 06:15:09.8 2456818.7605 ir140609.0214          [06:16:18.4
OSU-03A-0001   OBJECT OB140670           300.0 I       18:41:41 2014-06-10 06:10:48.9 2456818.7575 ccd140609.0067         [06:16:32.8
OSU-03A-0001   OBJECT OB140500            50.0 H       18:49:24 2014-06-10 06:18:29.8 2456818.7628 ir140609.0215          [06:19:37.7
OSU-03A-0001   OBJECT OB140500            50.0 H       18:50:30 2014-06-10 06:19:35.7 2456818.7636 ir140609.0216          [06:20:42.1
OSU-03A-0001   OBJECT OB140500            50.0 H       18:51:36 2014-06-10 06:20:41.8 2456818.7644 ir140609.0217          [06:21:49.4
OSU-03A-0001   OBJECT OB140500            50.0 H       18:52:42 2014-06-10 06:21:48.0 2456818.7651 ir140609.0218          [06:22:54.3
OSU-03A-0001   OBJECT OB140500            50.0 H       18:53:48 2014-06-10 06:22:53.7 2456818.7659 ir140609.0219          [06:24:01.2
OSU-03A-0001   OBJECT OB140500           300.0 I       18:49:26 2014-06-10 06:18:32.4 2456818.7629 ccd140609.0068         [06:24:16.2
OSU-03A-0001   OBJECT OB140923            50.0 H       18:58:18 2014-06-10 06:27:23.0 2456818.7690 ir140609.0220          [06:28:30.5
OSU-03A-0001   OBJECT OB140923            50.0 H       18:59:24 2014-06-10 06:28:28.9 2456818.7698 ir140609.0221          [06:29:35.3
OSU-03A-0001   OBJECT OB140923            50.0 H       19:00:31 2014-06-10 06:29:35.0 2456818.7705 ir140609.0222          [06:30:42.5
OSU-03A-0001   OBJECT OB140923            50.0 H       19:01:37 2014-06-10 06:30:41.3 2456818.7713 ir140609.0223          [06:31:48.2
OSU-03A-0001   OBJECT OB140923            50.0 H       19:02:43 2014-06-10 06:31:47.6 2456818.7721 ir140609.0224          [06:32:54.9
OSU-03A-0001   OBJECT OB140923           300.0 I       18:58:21 2014-06-10 06:27:25.5 2456818.7690 ccd140609.0069         [06:33:09.4
OSU-03A-0001   OBJECT OB140866            50.0 H       19:05:26 2014-06-10 06:34:29.4 2456818.7739 ir140609.0225          [06:35:36.7
OSU-03A-0001   OBJECT OB140866            50.0 H       19:06:32 2014-06-10 06:35:35.3 2456818.7747 ir140609.0226          [06:36:41.7
OSU-03A-0001   OBJECT OB140866            50.0 H       19:07:38 2014-06-10 06:36:41.4 2456818.7755 ir140609.0227          [06:37:48.8
OSU-03A-0001   OBJECT OB140866            50.0 H       19:08:44 2014-06-10 06:37:47.6 2456818.7762 ir140609.0228          [06:38:53.9
OSU-03A-0001   OBJECT OB140866            50.0 H       19:09:51 2014-06-10 06:38:53.6 2456818.7770 ir140609.0229          [06:40:01.0
OSU-03A-0001   OBJECT OB140866           300.0 I       19:05:28 2014-06-10 06:34:31.9 2456818.7740 ccd140609.0070         [06:40:15.7
OSU-03A-0001   OBJECT OB140896            50.0 H       19:15:38 2014-06-10 06:44:40.4 2456818.7810 ir140609.0230          [06:45:48.2
OSU-03A-0001   OBJECT OB140896            50.0 H       19:16:44 2014-06-10 06:45:46.2 2456818.7818 ir140609.0231          [06:46:52.5
OSU-03A-0001   OBJECT OB140896            50.0 H       19:17:51 2014-06-10 06:46:52.3 2456818.7826 ir140609.0232          [06:47:59.7
OSU-03A-0001   OBJECT OB140896            50.0 H       19:18:57 2014-06-10 06:47:58.5 2456818.7833 ir140609.0233          [06:49:04.9
OSU-03A-0001   OBJECT OB140896            50.0 H       19:20:03 2014-06-10 06:49:04.3 2456818.7841 ir140609.0234          [06:50:11.6
OSU-03A-0001   OBJECT OB140896           300.0 I       19:15:41 2014-06-10 06:44:42.9 2456818.7810 ccd140609.0071         [06:50:26.6
SUNY-04A-0011  OBJECT N Sco 2013          27.0 J       19:22:42 2014-06-10 06:51:42.4 2456818.7859 ir140609.0235          [06:52:26.6
SUNY-04A-0011  OBJECT N Sco 2013          27.0 J       19:23:25 2014-06-10 06:52:25.3 2456818.7864 ir140609.0236          [06:53:08.6
SUNY-04A-0011  OBJECT N Sco 2013          27.0 J       19:24:08 2014-06-10 06:53:08.4 2456818.7869 ir140609.0237          [06:53:52.8
SUNY-04A-0011  OBJECT N Sco 2013         100.0 I       19:22:44 2014-06-10 06:51:44.9 2456818.7859 ccd140609.0072         [06:54:51.9
SUNY-04A-0011  OBJECT N Sco 2013          27.0 H       19:25:15 2014-06-10 06:54:15.8 2456818.7877 ir140609.0238          [06:55:00.7
SUNY-04A-0011  OBJECT N Sco 2013          27.0 H       19:25:58 2014-06-10 06:54:58.6 2456818.7882 ir140609.0239          [06:55:41.9
SUNY-04A-0011  OBJECT N Sco 2013          27.0 H       19:26:42 2014-06-10 06:55:41.7 2456818.7887 ir140609.0240          [06:56:25.8
SUNY-04A-0011  OBJECT N Sco 2013         100.0 B       19:25:18 2014-06-10 06:54:18.4 2456818.7877 ccd140609.0073         [06:56:42.2
SUNY-04A-0011  OBJECT N Sco 2013          27.0 K       19:27:48 2014-06-10 06:56:48.3 2456818.7895 ir140609.0241          [06:57:32.6
SUNY-04A-0011  OBJECT N Sco 2013          27.0 K       19:28:31 2014-06-10 06:57:31.2 2456818.7899 ir140609.0242          [06:58:14.6
SUNY-04A-0011  OBJECT N Sco 2013          27.0 K       19:29:15 2014-06-10 06:58:14.3 2456818.7904 ir140609.0243          [06:58:58.5
SUNY-04A-0011  OBJECT N Sco 2013         100.0 V       19:27:51 2014-06-10 06:56:50.9 2456818.7895 ccd140609.0074         [06:59:58.0
SUNY-04A-0011  OBJECT N Sco 2013          27.0 K       19:30:20 2014-06-10 06:59:20.0 2456818.7912 ir140609.0244          [07:00:04.2
SUNY-04A-0011  OBJECT N Sco 2013          27.0 K       19:31:04 2014-06-10 07:00:03.0 2456818.7917 ir140609.0245          [07:01:29.5
SUNY-04A-0011  OBJECT N Sco 2013          27.0 K       19:31:47 2014-06-10 07:00:46.1 2456818.7922 ir140609.0246          [07:01:31.1
SUNY-04A-0011  OBJECT N Sco 2013         100.0 R       19:30:23 2014-06-10 06:59:22.7 2456818.7912 ccd140609.0075         [07:01:46.5
SUNY-04A-0011  OBJECT N Sgr 2012          27.0 J       19:34:30 2014-06-10 07:03:28.7 2456818.7941 ir140609.0247          [07:04:12.9
SUNY-04A-0011  OBJECT N Sgr 2012          27.0 J       19:35:13 2014-06-10 07:04:11.6 2456818.7946 ir140609.0248          [07:04:55.0
SUNY-04A-0011  OBJECT N Sgr 2012          27.0 J       19:35:56 2014-06-10 07:04:54.7 2456818.7951 ir140609.0249          [07:05:39.1
SUNY-04A-0011  OBJECT N Sgr 2012         100.0 I       19:34:32 2014-06-10 07:03:31.1 2456818.7941 ccd140609.0076         [07:06:47.9
OSU-03A-0001   OBJECT OB140419            50.0 H       19:59:10 2014-06-10 07:28:05.0 2456818.8112 ir140609.0250          [07:29:13.2
OSU-03A-0001   OBJECT OB140419            50.0 H       20:00:16 2014-06-10 07:29:10.9 2456818.8119 ir140609.0251          [07:30:17.3
OSU-03A-0001   OBJECT OB140419            50.0 H       20:01:23 2014-06-10 07:30:17.1 2456818.8127 ir140609.0252          [07:31:24.5
OSU-03A-0001   OBJECT OB140419            50.0 H       20:02:29 2014-06-10 07:31:23.2 2456818.8135 ir140609.0253          [07:32:29.7
OSU-03A-0001   OBJECT OB140419            50.0 H       20:03:35 2014-06-10 07:32:29.3 2456818.8142 ir140609.0254          [07:33:36.6
OSU-03A-0001   OBJECT OB140419           300.0 I       19:59:13 2014-06-10 07:28:07.5 2456818.8112 ccd140609.0077         [07:33:51.4
OSU-03A-0001   OBJECT OB140914            50.0 H       20:06:29 2014-06-10 07:35:22.7 2456818.8162 ir140609.0255          [07:36:30.1
OSU-03A-0001   OBJECT OB140914            50.0 H       20:07:35 2014-06-10 07:36:28.8 2456818.8170 ir140609.0256          [07:37:35.2
OSU-03A-0001   OBJECT OB140914            50.0 H       20:08:42 2014-06-10 07:37:34.9 2456818.8178 ir140609.0257          [07:38:42.3
OSU-03A-0001   OBJECT OB140914            50.0 H       20:09:48 2014-06-10 07:38:41.0 2456818.8185 ir140609.0258          [07:39:47.4
OSU-03A-0001   OBJECT OB140914            50.0 H       20:10:54 2014-06-10 07:39:46.9 2456818.8193 ir140609.0259          [07:40:54.9
OSU-03A-0001   OBJECT OB140914           300.0 I       20:06:31 2014-06-10 07:35:25.1 2456818.8163 ccd140609.0078         [07:41:09.0
OSU-03A-0001   OBJECT OB140987            50.0 H       20:14:31 2014-06-10 07:43:23.7 2456818.8218 ir140609.0260          [07:44:31.0
OSU-03A-0001   OBJECT OB140987            50.0 H       20:15:37 2014-06-10 07:44:29.7 2456818.8226 ir140609.0261          [07:45:36.0
OSU-03A-0001   OBJECT OB140987            50.0 H       20:16:45 2014-06-10 07:45:36.7 2456818.8233 ir140609.0262          [07:46:44.0
OSU-03A-0001   OBJECT OB140987            50.0 H       20:17:51 2014-06-10 07:46:42.9 2456818.8241 ir140609.0263          [07:47:49.3
OSU-03A-0001   OBJECT OB140987            50.0 H       20:18:57 2014-06-10 07:47:49.1 2456818.8249 ir140609.0264          [07:48:56.5
OSU-03A-0001   OBJECT OB140987           300.0 I       20:14:34 2014-06-10 07:43:26.1 2456818.8218 ccd140609.0079         [07:49:10.0
OSU-03A-0001   OBJECT OB141049            50.0 H       20:23:37 2014-06-10 07:52:27.9 2456818.8281 ir140609.0265          [07:53:34.8
OSU-03A-0001   OBJECT OB141049            50.0 H       20:24:43 2014-06-10 07:53:33.6 2456818.8289 ir140609.0266          [07:54:40.0
OSU-03A-0001   OBJECT OB141049            50.0 H       20:25:49 2014-06-10 07:54:39.8 2456818.8296 ir140609.0267          [07:55:47.1
OSU-03A-0001   OBJECT OB141049            50.0 H       20:26:56 2014-06-10 07:55:45.9 2456818.8304 ir140609.0268          [07:56:52.3
OSU-03A-0001   OBJECT OB141049            50.0 H       20:28:02 2014-06-10 07:56:51.8 2456818.8311 ir140609.0269          [07:57:59.1
OSU-03A-0001   OBJECT OB141049           300.0 I       20:23:39 2014-06-10 07:52:30.3 2456818.8281 ccd140609.0080         [07:58:13.9
SUNY-04A-0011  OBJECT V1309 Sco           45.0 J       20:31:05 2014-06-10 07:59:54.6 2456818.8333 ir140609.0270          [08:00:56.9
SUNY-04A-0011  OBJECT V1309 Sco           45.0 J       20:32:06 2014-06-10 08:00:55.6 2456818.8340 ir140609.0271          [08:01:57.0
SUNY-04A-0011  OBJECT V1309 Sco           45.0 J       20:33:07 2014-06-10 08:01:56.7 2456818.8347 ir140609.0272          [08:02:59.0
SUNY-04A-0011  OBJECT V1309 Sco          154.0 I       20:31:08 2014-06-10 07:59:57.1 2456818.8333 ccd140609.0081         [08:03:15.1
SUNY-04A-0011  OBJECT V1309 Sco           45.0 H       20:34:33 2014-06-10 08:03:22.3 2456818.8357 ir140609.0273          [08:04:24.6
SUNY-04A-0011  OBJECT V1309 Sco           45.0 H       20:35:35 2014-06-10 08:04:23.3 2456818.8364 ir140609.0274          [08:05:24.7
SUNY-04A-0011  OBJECT V1309 Sco           45.0 H       20:36:36 2014-06-10 08:05:24.6 2456818.8371 ir140609.0275          [08:06:27.0
SUNY-04A-0011  OBJECT V1309 Sco          154.0 B       20:34:36 2014-06-10 08:03:24.8 2456818.8357 ccd140609.0082         [08:06:42.6
SUNY-04A-0011  OBJECT V1309 Sco           10.0 J       20:38:01 2014-06-10 08:06:49.4 2456818.8381 ir140609.0276          [08:07:16.6
SUNY-04A-0011  OBJECT V1309 Sco           10.0 J       20:38:27 2014-06-10 08:07:15.2 2456818.8384 ir140609.0277          [08:07:41.5
SUNY-04A-0011  OBJECT V1309 Sco           10.0 J       20:38:53 2014-06-10 08:07:41.3 2456818.8387 ir140609.0278          [08:08:08.4
SUNY-04A-0011  OBJECT V1309 Sco           45.0 V       20:38:04 2014-06-10 08:06:52.0 2456818.8381 ccd140609.0083         [08:08:20.9
SUNY-04A-0011  OBJECT V1309 Sco           45.0 K       20:39:40 2014-06-10 08:08:28.2 2456818.8392 ir140609.0279          [08:09:30.5
SUNY-04A-0011  OBJECT V1309 Sco           45.0 K       20:40:41 2014-06-10 08:09:29.2 2456818.8399 ir140609.0280          [08:10:30.6
SUNY-04A-0011  OBJECT V1309 Sco           45.0 K       20:41:43 2014-06-10 08:10:31.2 2456818.8406 ir140609.0281          [08:11:33.6
SUNY-04A-0011  OBJECT V1309 Sco          154.0 R       20:39:43 2014-06-10 08:08:30.7 2456818.8392 ccd140609.0084         [08:11:48.6
SUNY-04A-0011  OBJECT V5558 Sgr           27.0 J       20:44:46 2014-06-10 08:13:33.4 2456818.8427 ir140609.0282          [08:14:18.3
SUNY-04A-0011  OBJECT V5558 Sgr           27.0 J       20:45:29 2014-06-10 08:14:16.4 2456818.8432 ir140609.0283          [08:14:59.6
SUNY-04A-0011  OBJECT V5558 Sgr           27.0 J       20:46:12 2014-06-10 08:14:59.4 2456818.8437 ir140609.0284          [08:15:43.7
SUNY-04A-0011  OBJECT V5558 Sgr          100.0 I       20:44:49 2014-06-10 08:13:35.8 2456818.8428 ccd140609.0085         [08:15:59.9
SUNY-04A-0011  OBJECT V5558 Sgr           27.0 H       20:47:20 2014-06-10 08:16:07.3 2456818.8445 ir140609.0285          [08:16:51.7
