Project        ImType Object           ExpTime Filter  LST      UTDate     UTC        JD           Filename               [Logged@UT]
STANDARDFIELD  OBJECT LANDOLT-PG1047      10.0 J       11:15:42 2014-06-01 23:17:29.3 2456810.4705 ir140601.0026          [23:17:56.6
STANDARD       OBJECT LANDOLT-PG1047      10.0 K       11:16:15 2014-06-01 23:18:02.2 2456810.4709 ir140601.0027          [23:18:28.6
STANDARD       OBJECT LANDOLT-PG1047      10.0 K       11:16:41 2014-06-01 23:18:27.9 2456810.4712 ir140601.0028          [23:18:55.4
STANDARD       OBJECT LANDOLT-PG1047      20.0 V       11:16:17 2014-06-01 23:18:04.8 2456810.4709 ccd140601.0014         [23:19:08.8
STANDARD       OBJECT LANDOLT-PG1047      10.0 K       11:17:07 2014-06-01 23:18:53.8 2456810.4715 ir140601.0029          [23:19:21.0
STANDARD       OBJECT LANDOLT-PG1047      10.0 K       11:17:32 2014-06-01 23:19:19.7 2456810.4718 ir140601.0030          [23:19:46.3
CHILE-13B-0039 OBJECT RS Car             160.0 V       11:22:32 2014-06-01 23:24:18.7 2456810.4752 ccd140601.0015         [23:27:43.4
CHILE-13B-0039 OBJECT RS Car              80.0 V       11:26:04 2014-06-01 23:27:49.5 2456810.4776 ccd140601.0016         [23:29:53.5
STANDARD       OBJECT LCO-LHS2397a        30.0 J       11:32:57 2014-06-01 23:34:41.9 2456810.4824 ir140601.0031          [23:36:03.6
STANDARD       OBJECT LCO-LHS2397a        30.1 J       11:34:18 2014-06-01 23:36:02.1 2456810.4834 ir140601.0032          [23:37:22.7
STANDARD       OBJECT LCO-LHS2397a        30.1 J       11:35:38 2014-06-01 23:37:22.6 2456810.4843 ir140601.0033          [23:38:44.3
STANDARD       OBJECT LCO-LHS2397a        30.1 H       11:37:04 2014-06-01 23:38:47.9 2456810.4853 ir140601.0034          [23:40:08.5
STANDARD       OBJECT LCO-LHS2397a        30.0 H       11:38:24 2014-06-01 23:40:08.1 2456810.4862 ir140601.0035          [23:41:29.7
STANDARD       OBJECT LCO-LHS2397a        30.0 H       11:39:45 2014-06-01 23:41:28.8 2456810.4871 ir140601.0036          [23:42:49.4
STANDARD       OBJECT LCO-LHS2397a        30.0 K       11:41:10 2014-06-01 23:42:53.8 2456810.4881 ir140601.0037          [23:44:15.3
STANDARD       OBJECT LCO-LHS2397a        30.1 K       11:42:31 2014-06-01 23:44:14.1 2456810.4890 ir140601.0038          [23:45:34.7
STANDARD       OBJECT LCO-LHS2397a        30.1 K       11:43:52 2014-06-01 23:45:34.6 2456810.4900 ir140601.0039          [23:46:56.4
DUBLIN-11B-000 OBJECT 2M1207              30.0 J       11:49:05 2014-06-01 23:50:47.4 2456810.4936 ir140601.0040          [23:52:08.1
DUBLIN-11B-000 OBJECT 2M1207             110.0 I       11:49:08 2014-06-01 23:50:49.9 2456810.4936 ccd140601.0017         [23:53:24.6
DUBLIN-11B-000 OBJECT 2M1207              30.0 J       11:50:26 2014-06-01 23:52:07.8 2456810.4945 ir140601.0041          [23:53:29.1
DUBLIN-11B-000 OBJECT 2M1207              30.1 J       11:51:47 2014-06-01 23:53:29.0 2456810.4955 ir140601.0042          [23:54:50.5
DUBLIN-11B-000 OBJECT 2M1207             110.0 I       11:51:45 2014-06-01 23:53:26.7 2456810.4954 ccd140601.0018         [23:56:00.6
DUBLIN-11B-000 OBJECT 2M1207              30.0 J       11:53:08 2014-06-01 23:54:49.5 2456810.4964 ir140601.0043          [23:56:11.7
DUBLIN-11B-000 OBJECT 2M1207              30.0 J       11:54:29 2014-06-01 23:56:10.6 2456810.4973 ir140601.0044          [23:57:31.2
DUBLIN-11B-000 OBJECT 2M1207             110.0 I       11:54:22 2014-06-01 23:56:03.1 2456810.4973 ccd140601.0019         [23:58:37.9
DUBLIN-11B-000 OBJECT 2M1207              30.0 K       11:57:06 2014-06-01 23:58:46.7 2456810.4992 ir140601.0045          [00:00:07.3
DUBLIN-11B-000 OBJECT 2M1207             110.0 R       11:57:08 2014-06-01 23:58:49.1 2456810.4992 ccd140601.0020         [00:01:23.9
DUBLIN-11B-000 OBJECT 2M1207              30.0 K       11:58:26 2014-06-02 00:00:07.1 2456810.5001 ir140601.0046          [00:01:28.2
DUBLIN-11B-000 OBJECT 2M1207              30.1 K       11:59:48 2014-06-02 00:01:28.0 2456810.5010 ir140601.0047          [00:02:49.8
DUBLIN-11B-000 OBJECT 2M1207             110.0 R       11:59:46 2014-06-02 00:01:25.8 2456810.5010 ccd140601.0021         [00:03:59.7
DUBLIN-11B-000 OBJECT 2M1207              30.1 K       12:01:09 2014-06-02 00:02:48.7 2456810.5019 ir140601.0048          [00:04:10.9
DUBLIN-11B-000 OBJECT 2M1207              30.1 K       12:02:29 2014-06-02 00:04:09.0 2456810.5029 ir140601.0049          [00:05:29.5
DUBLIN-11B-000 OBJECT 2M1207             110.0 R       12:02:22 2014-06-02 00:04:02.4 2456810.5028 ccd140601.0022         [00:06:37.2
YALE-08A-0001  OBJECT 3C279               30.0 J       12:08:31 2014-06-02 00:10:10.2 2456810.5071 ir140601.0050          [00:10:56.5
YALE-08A-0001  OBJECT 3C279               30.0 J       12:09:17 2014-06-02 00:10:56.2 2456810.5076 ir140601.0051          [00:11:43.4
YALE-08A-0001  OBJECT 3C279               70.0 R       12:08:34 2014-06-02 00:10:12.8 2456810.5071 ccd140601.0023         [00:12:06.7
YALE-08A-0001  OBJECT 3C279               30.1 J       12:10:04 2014-06-02 00:11:42.3 2456810.5081 ir140601.0052          [00:12:29.4
YALE-08A-0001  OBJECT 3C279               30.1 J       12:10:50 2014-06-02 00:12:28.5 2456810.5087 ir140601.0053          [00:13:14.8
YALE-08A-0001  OBJECT 3C279               30.1 J       12:11:36 2014-06-02 00:13:14.2 2456810.5092 ir140601.0054          [00:14:01.6
YALE-08A-0001  OBJECT 3C279               30.0 K       12:12:30 2014-06-02 00:14:07.9 2456810.5098 ir140601.0055          [00:14:54.1
YALE-08A-0001  OBJECT 3C279               30.1 K       12:13:16 2014-06-02 00:14:53.9 2456810.5104 ir140601.0056          [00:15:41.0
YALE-08A-0001  OBJECT 3C279               70.0 B       12:12:32 2014-06-02 00:14:10.4 2456810.5098 ccd140601.0024         [00:16:04.3
YALE-08A-0001  OBJECT 3C279               30.0 K       12:14:02 2014-06-02 00:15:39.9 2456810.5109 ir140601.0057          [00:16:27.7
YALE-08A-0001  OBJECT 3C279               30.0 K       12:14:48 2014-06-02 00:16:26.1 2456810.5114 ir140601.0058          [00:17:12.3
YALE-08A-0001  OBJECT 3C279               30.0 K       12:15:34 2014-06-02 00:17:11.8 2456810.5119 ir140601.0059          [00:17:59.2
YALE-08A-0001  OBJECT 3C279               30.0 K       12:16:26 2014-06-02 00:18:03.6 2456810.5125 ir140601.0060          [00:18:49.9
YALE-08A-0001  OBJECT 3C279               30.0 K       12:17:12 2014-06-02 00:18:49.4 2456810.5131 ir140601.0061          [00:19:36.7
YALE-08A-0001  OBJECT 3C279               70.0 V       12:16:29 2014-06-02 00:18:06.1 2456810.5126 ccd140601.0025         [00:20:00.0
YALE-08A-0001  OBJECT 3C279               30.0 K       12:17:58 2014-06-02 00:19:35.4 2456810.5136 ir140601.0062          [00:20:22.7
YALE-08A-0001  OBJECT 3C279               30.1 K       12:18:45 2014-06-02 00:20:21.6 2456810.5141 ir140601.0063          [00:21:08.0
YALE-08A-0001  OBJECT 3C279               30.0 K       12:19:30 2014-06-02 00:21:07.4 2456810.5147 ir140601.0064          [00:21:54.7
YALE-08A-0001  OBJECT 1424-41             30.0 J       12:22:24 2014-06-02 00:24:00.7 2456810.5167 ir140601.0065          [00:24:47.0
YALE-08A-0001  OBJECT 1424-41             30.0 J       12:23:10 2014-06-02 00:24:46.5 2456810.5172 ir140601.0066          [00:25:33.7
YALE-08A-0001  OBJECT 1424-41             70.0 R       12:22:27 2014-06-02 00:24:03.1 2456810.5167 ccd140601.0026         [00:25:57.0
YALE-08A-0001  OBJECT 1424-41             30.0 J       12:23:56 2014-06-02 00:25:32.7 2456810.5177 ir140601.0067          [00:26:19.9
YALE-08A-0001  OBJECT 1424-41             30.0 J       12:24:43 2014-06-02 00:26:18.9 2456810.5183 ir140601.0068          [00:27:05.9
YALE-08A-0001  OBJECT 1424-41             30.1 J       12:25:29 2014-06-02 00:27:05.4 2456810.5188 ir140601.0069          [00:27:53.1
YALE-08A-0001  OBJECT 1424-41             30.0 K       12:26:24 2014-06-02 00:27:59.7 2456810.5194 ir140601.0070          [00:28:45.9
YALE-08A-0001  OBJECT 1424-41             30.0 K       12:27:10 2014-06-02 00:28:45.5 2456810.5200 ir140601.0071          [00:29:32.7
YALE-08A-0001  OBJECT 1424-41             90.0 B       12:26:26 2014-06-02 00:28:02.3 2456810.5195 ccd140601.0027         [00:30:16.3
YALE-08A-0001  OBJECT 1424-41             30.0 K       12:27:56 2014-06-02 00:29:31.6 2456810.5205 ir140601.0072          [00:30:19.5
YALE-08A-0001  OBJECT 1424-41             30.1 K       12:28:43 2014-06-02 00:30:18.2 2456810.5210 ir140601.0073          [00:31:04.5
YALE-08A-0001  OBJECT 1424-41             30.0 K       12:29:34 2014-06-02 00:31:09.6 2456810.5216 ir140601.0074          [00:31:56.9
YALE-08A-0001  OBJECT 1424-41             30.0 K       12:30:20 2014-06-02 00:31:55.5 2456810.5222 ir140601.0075          [00:32:41.9
YALE-08A-0001  OBJECT 1424-41             70.0 V       12:29:37 2014-06-02 00:31:12.1 2456810.5217 ccd140601.0028         [00:33:07.1
YALE-08A-0001  OBJECT 1424-41             30.1 K       12:31:07 2014-06-02 00:32:41.8 2456810.5227 ir140601.0076          [00:33:28.2
YALE-08A-0001  OBJECT 1424-41             30.0 K       12:31:53 2014-06-02 00:33:28.0 2456810.5232 ir140601.0077          [00:34:15.5
GSU-03A-0006   OBJECT 1510-089            35.0 H       12:34:34 2014-06-02 00:36:08.5 2456810.5251 ir140601.0078          [00:36:59.8
GSU-03A-0006   OBJECT 1510-089            35.0 H       12:35:25 2014-06-02 00:36:59.4 2456810.5257 ir140601.0079          [00:37:51.5
